name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wekweti,2015-06-29,23.1,13.1,18.5,23.1,13.1,18.5,9.1,56,0,0,0,,0,0,,14.8,263.9,1015.6,12,14,294.6,25.4,7,,2015-06-29T03:10:11,2015-06-30T00:09:00,0.42,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-30,22.1,14.1,17.8,22.1,14.1,17.8,10.4,62.8,0,0,0,,0,0,,14.8,36.6,1014.1,34.6,14,88.9,7.6,3,,2015-06-30T03:11:49,2015-07-01T00:07:38,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-01,23.1,13.1,17.6,23.1,13.1,17.6,10.5,66.1,0,0,0,,0,0,,22.3,46,1013.6,45.2,14,215.8,18.6,7,,2015-07-01T03:13:35,2015-07-02T00:06:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-02,20.1,13.1,16.8,20.1,13.1,16.8,8.9,61.7,0,0,0,,0,0,,22.3,74.3,1012.8,13.5,14,294.3,25.4,7,,2015-07-02T03:15:30,2015-07-03T00:04:28,0.52,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-03,19.1,11.1,15.6,19.1,11.1,15.6,6.4,55.8,0,0,0,,0,0,,35.3,87,1010.9,21.1,14,228.6,19.9,6,,2015-07-03T03:17:32,2015-07-04T00:02:42,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-04,22.1,10.1,16.6,22.1,10.1,16.6,6.3,52.8,0,0,0,,0,0,,16.6,11.9,1018.6,2.5,14,325.2,28.1,8,,2015-07-04T03:19:41,2015-07-05T00:00:49,0.6,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-05,17.1,11.1,15.1,17.1,11.1,15.1,7.5,61.2,0,0,0,,0,0,,33.5,295.3,1016.6,77.4,14,136.3,11.7,4,,2015-07-05T03:21:57,2015-07-05T23:58:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-06,11.1,5.1,8.2,11.1,2.5,6.2,2.2,66.7,0,0,0,,0,0,,22.3,333.9,1020,29.2,14,288.7,24.8,7,,2015-07-06T03:24:19,2015-07-06T23:56:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-07,17.1,5.1,11.6,17.1,2.5,10.8,2.1,56.1,0,0,0,,0,0,,20.5,268.8,1013.9,14.4,14,246.2,21.2,7,,2015-07-07T03:26:47,2015-07-07T23:54:30,0.7,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-08,14.1,9.1,11.9,14.1,6,11.8,6.5,70.3,1.5,100,4.17,rain,0,0,,35.3,276.1,1000.1,66.8,12.2,99,8.6,2,,2015-07-08T03:29:20,2015-07-08T23:52:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,71020599999
wekweti,2015-07-09,12.1,7.1,9.3,12.1,2.2,7,4.6,73.1,0,0,0,,0,0,,37.1,290.5,1002.5,27.7,12.8,265.3,22.8,7,,2015-07-09T03:31:57,2015-07-09T23:49:49,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-10,13.1,8.1,10.4,13.1,4.9,9.1,5.8,74.1,0,0,0,,0,0,,35.3,273.5,1008.6,22.3,14,287,24.9,7,,2015-07-10T03:34:39,2015-07-10T23:47:21,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-11,17.1,7.1,12.4,17.1,6.8,12.2,4.4,61.1,0,0,0,,0,0,,16.6,42.1,1013.6,20.2,14,319.3,27.7,8,,2015-07-11T03:37:25,2015-07-11T23:44:49,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-07-12,19.1,10.1,15.4,19.1,10.1,15.4,5.7,54.5,0,0,0,,0,0,,27.7,108.4,1015.6,11.2,14,303.8,26.4,7,,2015-07-12T03:40:14,2015-07-12T23:42:13,0.88,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-13,15.1,12.1,13.7,15.1,12.1,13.7,8.1,69.3,0,0,0,,0,0,,33.5,108.3,1012.6,80.3,14,89.3,7.7,2,,2015-07-13T03:43:06,2015-07-13T23:39:33,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-14,17.1,13.1,14.3,17.1,13.1,14.3,12.1,87,0,0,0,,0,0,,14.8,103.8,1009.4,91,11.5,131.7,11.4,3,,2015-07-14T03:46:02,2015-07-14T23:36:49,0.95,Overcast,Cloudy skies throughout the day.,cloudy,71020599999
wekweti,2015-07-15,16.1,13.1,14.4,16.1,13.1,14.4,11.8,84.7,0,0,0,,0,0,,16.6,58.2,1004.1,62.1,12.9,205.1,17.8,5,,2015-07-15T03:49:00,2015-07-15T23:34:02,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-07-16,22.1,12.1,15.6,22.1,12.1,15.6,12.2,81.9,0,0,0,,0,0,,24.1,60,1007,54.8,13.7,220.3,19.3,5,,2015-07-16T03:52:00,2015-07-16T23:31:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-17,21.1,11.1,16.1,21.1,11.1,16.1,8.5,64.2,0,0,0,,0,0,,22.3,101.5,1012.8,26.7,14,212.9,18.5,6,,2015-07-17T03:55:02,2015-07-17T23:28:18,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-18,20.1,11.1,15.6,20.1,11.1,15.6,7.9,62.8,0,0,0,,0,0,,25.9,64.6,1005.6,53.1,14,193.6,16.9,5,,2015-07-18T03:58:07,2015-07-18T23:25:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2015-07-19,13.1,8.1,11.1,13.1,6.4,10.8,5.3,69.1,0,0,0,,0,0,,18.4,13.3,1011.2,29.6,14,251.5,21.7,6,,2015-07-19T04:01:12,2015-07-19T23:22:24,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-20,15.1,8.1,11.4,15.1,6.1,10.9,6,69.7,0,0,0,,0,0,,24.1,298.1,1013,48.2,14,204.7,17.6,5,,2015-07-20T04:04:20,2015-07-20T23:19:23,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-21,12.1,9.1,10.6,12.1,6.8,10.4,6.7,76.9,0,0,0,,0,0,,27.7,287.7,1007.4,21.8,13.3,250.4,21.6,6,,2015-07-21T04:07:28,2015-07-21T23:16:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-22,16.1,7.1,11.5,16.1,5.7,11.2,5.4,69.1,0,0,0,,0,0,,9.4,310.6,1006.5,49,14,211.6,18.3,5,,2015-07-22T04:10:38,2015-07-22T23:13:16,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-23,18.1,8.1,13.5,18.1,5.8,13.2,4.5,57.4,0,0,0,,0,0,,14.8,353.9,1006.5,8.8,13.7,305.6,26.4,7,,2015-07-23T04:13:48,2015-07-23T23:10:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-07-24,21.1,9.1,15.6,21.1,9.1,15.6,5.1,52.6,0,0,0,,0,0,,13,67.6,1007.4,19.1,14,254.7,21.9,7,,2015-07-24T04:16:59,2015-07-24T23:07:00,0.28,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-25,22.1,13.1,17.7,22.1,13.1,17.7,7.4,53.5,0,0,0,,0,0,,13,74.9,1008.4,54.2,14,259.1,22.2,7,,2015-07-25T04:20:11,2015-07-25T23:03:50,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-26,21.1,14.1,18,21.1,14.1,18,7.9,53.8,0,0,0,,0,0,,11.2,83.3,1008.9,59.9,14,237.3,20.5,6,,2015-07-26T04:23:23,2015-07-26T23:00:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-07-27,22.1,12.1,18,22.1,12.1,18,6.4,49.6,0,0,0,,0,0,,14.8,106.5,1009.9,14.8,14,303.3,26.3,7,,2015-07-27T04:26:36,2015-07-27T22:57:25,0.38,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-28,24.1,13.1,19.3,24.1,13.1,19.3,6.4,47,0,0,0,,0,0,,18.4,135.9,1010.2,12.1,14,301,26.1,7,,2015-07-28T04:29:49,2015-07-28T22:54:10,0.41,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-29,22.1,13.1,18.7,22.1,13.1,18.7,8.2,52.5,0,0,0,,0,0,,18.4,105.6,1010.9,13.8,14,254.8,21.9,7,,2015-07-29T04:33:02,2015-07-29T22:50:54,0.44,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-30,22.1,13.1,17.8,22.1,13.1,17.8,9.6,60.2,0,0,0,,0,0,,27.7,83.8,1014.8,13.8,14,209,18.1,6,,2015-07-30T04:36:15,2015-07-30T22:47:37,0.48,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-07-31,19.1,11.1,15.5,19.1,11.1,15.5,7.7,61.4,0,0,0,,0,0,,24.1,101.3,1018.2,38.7,14,185.6,15.9,5,,2015-07-31T04:39:28,2015-07-31T22:44:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-08-01,21.1,11.1,17,21.1,11.1,17,7.3,56,0,0,0,,0,0,,14.8,119.6,1017.1,21.8,14,189.7,16.6,6,,2015-08-01T04:42:41,2015-08-01T22:40:59,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-08-02,22.1,12.1,17.5,22.1,12.1,17.5,7.6,54.3,0,0,0,,0,0,,16.6,131.8,1017.4,20.1,14,246.2,21.2,6,,2015-08-02T04:45:54,2015-08-02T22:37:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-08-03,24.1,12.1,18.7,24.1,12.1,18.7,4.8,44.2,0,0,0,,0,0,,11.2,164.1,1018.4,3.3,14,268.8,23.4,7,,2015-08-03T04:49:06,2015-08-03T22:34:17,0.62,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-08-04,26.1,13.1,19.8,26.1,13.1,19.8,6.4,47.6,0,0,0,,0,0,,18.4,151,1019.9,0,13.9,264.8,23,7,,2015-08-04T04:52:19,2015-08-04T22:30:55,0.65,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-08-05,25.1,14.1,20.2,25.1,14.1,20.2,5.1,39.9,0,0,0,,0,0,,16.6,174.6,1019.5,3.6,11,246.6,21.4,7,,2015-08-05T04:55:30,2015-08-05T22:27:32,0.69,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-08-06,24.1,14.1,19.9,24.1,14.1,19.9,7.7,47.6,0,0,0,,0,0,,25.9,175.8,1013.3,7.9,12.1,256.4,22,7,,2015-08-06T04:58:42,2015-08-06T22:24:08,0.75,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-08-07,24.1,14.1,18.9,24.1,14.1,18.9,10.1,58.1,0,0,0,,0,0,,16.6,234.4,1009,28.7,12.4,228.9,19.9,6,,2015-08-07T05:01:53,2015-08-07T22:20:43,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
