name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wekweti,2014-09-08,4.1,0.1,1.8,0.6,-5.2,-2.3,-2.4,73.8,0,0,0,,0,0,,22.3,327.7,1023.8,64.9,13.9,118,10.3,4,,2014-09-08T06:39:39,2014-09-08T20:27:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-09-09,9.1,-1.9,3.9,7,-5.9,1.4,-1.3,70.9,0,0,0,,0,0,,18.4,298.2,1029.6,4.1,14,173,14.8,5,,2014-09-09T06:42:33,2014-09-09T20:23:35,0.52,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-10,11.1,2.1,6.4,11.1,-2.7,3.9,-1.9,57,0,0,0,,0,0,,25.9,220.7,1025.9,12.4,14,168.1,14.5,5,,2014-09-10T06:45:26,2014-09-10T20:20:01,0.56,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-11,11.1,2.1,6.4,11.1,-1.5,4.8,-0.4,62.8,0,0,0,,0,0,,18.4,291.6,1016.1,45.8,14,77.8,6.8,3,,2014-09-11T06:48:20,2014-09-11T20:16:26,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-09-12,4.1,0.1,2.6,2.9,-3.1,0.3,-1.4,75.4,0,0,0,,0,0,,13,31.2,1023,39,14,141,12.1,4,,2014-09-12T06:51:13,2014-09-12T20:12:52,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2014-09-13,8.1,0.1,4.2,6.1,-3.5,1.4,-0.2,73.9,0,0,0,,0,0,,20.5,227.1,1017.9,5.1,14,161.4,14.1,5,,2014-09-13T06:54:06,2014-09-13T20:09:17,0.65,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-14,7.1,0.1,3.5,4.1,-5.5,0.3,-1.1,73.4,0,0,0,,0,0,,22.3,70.1,1016.1,8.9,14,152.6,13.1,5,,2014-09-14T06:56:59,2014-09-14T20:05:43,0.69,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-15,2.1,-2.9,-0.9,-2.1,-8.7,-5.7,-6.9,64.8,0,0,0,,0,0,,20.5,105.1,1022.2,17,14,94.1,8.1,3,,2014-09-15T06:59:51,2014-09-15T20:02:08,0.75,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-16,4.1,-3.9,0.3,-0.2,-9.2,-4.8,-6.3,62.9,0,0,0,,0,0,,24.1,128.7,1021.7,18.6,14,162.6,14.1,5,,2014-09-16T07:02:44,2014-09-16T19:58:34,0.75,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-17,7.1,3.1,5.6,7.1,-1.4,3.3,1,72.8,0,0,0,,0,0,,24.1,168.9,1005.8,98.5,14,75.2,6.5,3,,2014-09-17T07:05:36,2014-09-17T19:55:00,0.79,Overcast,Cloudy skies throughout the day.,cloudy,71020599999
wekweti,2014-09-18,10.1,4.1,6.3,10.1,2.2,5.2,2.7,78.6,0,0,0,,0,0,,13,181.9,1000.7,53.6,14,109.1,9.5,4,,2014-09-18T07:08:28,2014-09-18T19:51:25,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2014-09-19,8.1,3.1,5.7,6.4,0.5,3.3,2.9,83,1.2,100,4.17,rain,0,0,,20.5,127,1001.1,60.9,14,43.4,3.6,1,,2014-09-19T07:11:21,2014-09-19T19:47:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,71020599999
wekweti,2014-09-20,8.1,5.1,6.3,7.1,2.2,4.8,4.8,90.3,0.5,100,4.17,rain,0,0,,20.5,219.2,1007.8,93.4,11.8,40.1,3.5,1,,2014-09-20T07:14:13,2014-09-20T19:44:17,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,71020599999
wekweti,2014-09-21,8.1,6.1,7.2,8.1,3.4,6,5.6,89.8,0,0,0,,0,0,,14.8,202.9,1006.2,94.4,12.8,49.6,4.2,2,,2014-09-21T07:17:06,2014-09-21T19:40:43,0.92,Overcast,Cloudy skies throughout the day.,cloudy,71020599999
wekweti,2014-09-22,16.1,5.7,9.4,16.1,0.8,7.4,6.2,81.5,0,0,0,,0,0,,31.3,132.8,999.6,58,14,97.5,8.2,4,,2014-09-22T07:19:58,2014-09-22T19:37:09,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2014-09-23,9.1,2.1,5.9,8.6,-1.5,1.6,3,81.8,0,0,0,,0,0,,48.2,280.7,1001.4,34,14,87.2,7.4,3,,2014-09-23T07:22:51,2014-09-23T19:33:35,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-09-24,6.1,-0.9,3,4.1,-5.5,0.2,-0.2,80.1,0,0,0,,0,0,,25.9,85.3,1013.9,30.3,14,118.9,10.4,4,,2014-09-24T07:25:43,2014-09-24T19:30:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-09-25,4.1,-1.9,2.1,3.1,-5.4,-0.5,-1.7,76.9,0,0,0,,0,0,,18.4,343.7,1017.1,11.1,14,123.5,10.6,4,,2014-09-25T07:28:36,2014-09-25T19:26:28,0.05,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-26,5.1,-1.9,1.7,3.3,-4.9,-0.4,-4.9,64.4,0,0,0,,0,0,,14.8,195.6,1025.7,28.7,14,97.9,8.4,4,,2014-09-26T07:31:29,2014-09-26T19:22:55,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-09-27,6.1,-0.9,2.6,5.1,-3.7,0.7,-3,68.4,0,0,0,,0,0,,14.8,105.8,1026.3,18.8,14,106.3,9.1,4,,2014-09-27T07:34:22,2014-09-27T19:19:21,0.12,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-09-28,7.1,3.1,5.1,5.3,-1.2,2.1,3.3,88.1,0.8,100,4.17,rain,0,0,,20.5,152.4,1013.3,79.1,13.8,63.2,5.5,2,,2014-09-28T07:37:16,2014-09-28T19:15:48,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,71020599999
wekweti,2014-09-29,5.1,0.1,2,2.2,-7.1,-3.7,0.7,90.9,10.1,100,58.33,"rain,snow",0,0,,44.6,85.4,1006.1,97,12.6,30,2.7,1,,2014-09-29T07:40:10,2014-09-29T19:12:15,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,71020599999
wekweti,2014-09-30,4.1,-1.9,2.1,1,-5.4,-2,1.1,92.6,1,100,8.33,rain,0,0,,25.9,5.9,1002.9,68.6,9.6,53.7,4.5,2,,2014-09-30T07:43:04,2014-09-30T19:08:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71020599999,remote"
wekweti,2014-10-01,-0.9,-2.9,-2,-4.7,-9,-7.6,-3.6,88.7,0,0,0,,0,0,,27.7,323.8,1009.9,63.6,9.5,57.8,5,2,,2014-10-01T07:45:58,2014-10-01T19:05:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-02,-1.9,-5.9,-3.5,-2.9,-9.9,-7.4,-5.3,87.5,0.5,100,4.17,"rain,snow",0,0,,18.4,350.3,1019.2,57.9,10,78,6.7,3,,2014-10-02T07:48:53,2014-10-02T19:01:38,0.3,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,71020599999
wekweti,2014-10-03,-2.9,-6.9,-4.9,-4.9,-10.4,-8.2,-5.9,92.8,0,0,0,,0,0,,18.4,111.4,1023.4,39.4,10.3,90.6,8,4,,2014-10-03T07:51:48,2014-10-03T18:58:06,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2014-10-04,1.1,-3.9,-1.8,-4,-10.3,-7.4,-4.5,82.1,0,0,0,,0,0,,25.9,116.4,1015.2,47.5,14,95,8.2,4,,2014-10-04T07:54:43,2014-10-04T18:54:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-05,2.1,-6.9,-1.9,-1.8,-14.4,-7,-5.8,75.4,0,0,0,,0,0,,25.9,89.1,1016,41.2,13.8,86.1,7.4,3,,2014-10-05T07:57:39,2014-10-05T18:51:02,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-06,-3.9,-9.9,-6.8,-8.3,-18.1,-13.9,-8.4,88.6,0,0,0,,0,0,,29.5,76,1012.7,26.4,11.3,99.2,8.5,4,,2014-10-06T08:00:36,2014-10-06T18:47:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-07,-1.9,-4.9,-3.1,-2.9,-9.6,-5.8,-4.6,89.8,2.6,100,12.5,snow,0,0,,16.6,118.5,1012.8,68.2,8.3,64.5,5.4,3,,2014-10-07T08:03:33,2014-10-07T18:44:00,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,71020599999
wekweti,2014-10-08,0.1,-5.7,-1.5,0.1,-5.7,-3.2,-4.2,82.8,0,0,0,,0,0,,14.8,151.8,1024.4,7.4,13.2,91,7.9,3,,2014-10-08T08:06:30,2014-10-08T18:40:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2014-10-09,0.9,-1.9,-0.6,-3.7,-6.8,-5.3,-4.2,76.9,0,0,0,,0,0,,22.3,143.4,1024.8,75,14,54.1,4.6,2,,2014-10-09T08:09:28,2014-10-09T18:36:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2014-10-10,2.1,-1.9,1.3,-1.5,-7.2,-3,-0.6,87.1,0.1,100,4.17,"rain,snow",0,0,,24.1,104.4,1007.9,88.4,14,40.5,3.5,1,,2014-10-10T08:12:26,2014-10-10T18:33:29,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"71020599999,remote"
wekweti,2014-10-11,2.1,-1.8,0.9,0.1,-7.4,-2.8,0.1,94.5,5.4,100,33.33,"rain,snow",0,0,,22.3,91.6,992.4,87.3,11.9,29,2.4,1,,2014-10-11T08:15:26,2014-10-11T18:30:00,0.61,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71020599999,remote"
wekweti,2014-10-12,1.1,-4.5,-1.7,-2.3,-10.9,-5.1,-2.7,92.8,0,0,0,,0,0,,19.8,355.9,1001.4,67.2,8.1,42.9,3.7,2,,2014-10-12T08:18:25,2014-10-12T18:26:30,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2014-10-13,-2.9,-6.9,-5.4,-4.9,-12,-8.9,-6.6,90.9,0,0,0,,0,0,,13,42.1,1011.4,41,12.4,53.1,4.5,2,,2014-10-13T08:21:26,2014-10-13T18:23:02,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-14,-5.9,-8.9,-7.1,-6.9,-17.2,-12.6,-8.3,90.8,0,0,0,,0,0,,24.1,75.8,1015.1,29.2,13.5,68.7,5.8,3,,2014-10-14T08:24:26,2014-10-14T18:19:33,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-15,-4.9,-8.9,-7,-12.4,-16.9,-14.7,-8.7,87.7,0,0,0,,0,0,,33.5,77.4,1019,45.2,13.5,65,5.6,3,,2014-10-15T08:27:28,2014-10-15T18:16:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-16,-2.9,-8.9,-6.2,-3.9,-16.2,-12.5,-7.9,88.3,0,0,0,,0,0,,31.7,123.3,1023.7,42.3,13,61.4,5.4,3,,2014-10-16T08:30:30,2014-10-16T18:12:38,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-17,-0.9,-3.9,-2.2,-2.8,-11.1,-5.9,-3.3,92.7,0.8,100,4.17,snow,0,0,,25.9,121.7,1012.2,86.2,9.7,30.7,2.5,1,,2014-10-17T08:33:33,2014-10-17T18:09:11,0.8,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,71020599999
wekweti,2014-10-18,-0.9,-7.9,-3.4,-0.9,-11.9,-5.9,-4.2,94,0,0,0,,0,0,,11.2,28.1,1005.9,56,11.5,50,4.4,2,,2014-10-18T08:36:37,2014-10-18T18:05:45,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-19,-1.9,-7.9,-4.6,-6.8,-13.3,-9.7,-5.6,93.4,0,0,0,,0,0,,18.4,86.9,1010.3,63.7,14,37.2,3.2,1,,2014-10-19T08:39:41,2014-10-19T18:02:19,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-20,3.1,-0.9,1.3,0.6,-6.8,-2.9,0.6,94.8,2.3,100,12.5,"rain,snow",0,0,,24.1,111.5,997.9,80.8,7.7,24.1,2.1,1,,2014-10-20T08:42:46,2014-10-20T17:58:53,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,71020599999
wekweti,2014-10-21,2.1,-2.9,-0.3,0.1,-6.6,-3.2,-1.1,94.4,0,0,0,,0,0,,18.4,265.3,998.4,41.8,10.4,51.8,4.5,3,,2014-10-21T08:45:52,2014-10-21T17:55:29,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-22,-2.9,-7.9,-5.4,-4.9,-14.6,-10.8,-6.2,93.6,0,0,0,,0,0,,33.5,69.2,1010,42.3,12.5,53.4,4.6,2,,2014-10-22T08:48:58,2014-10-22T17:52:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-23,1.1,-5.9,-2.9,-0.6,-14.8,-9.2,-3.9,92.9,0,0,0,,0,0,,35.3,85,1005.3,87.1,9.8,18.9,1.6,1,,2014-10-23T08:52:05,2014-10-23T17:48:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-24,0.1,-5.9,-1.5,0.1,-11.7,-4.8,-2.3,94.4,0,0,0,,0,0,,20.5,302.1,1003.1,62.7,9.5,37.8,3.2,2,,2014-10-24T08:55:13,2014-10-24T17:45:19,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-25,-5.9,-8.9,-7.1,-6.9,-14.9,-11.7,-8.3,91.1,0,0,0,,0,0,,22.3,324.6,1013.3,51.1,12.7,28.1,2.5,1,,2014-10-25T08:58:22,2014-10-25T17:41:57,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-26,-5.9,-9.9,-8,-9.5,-14.9,-12.1,-9.3,90.6,0,0,0,,0,0,,13,133.3,1017.8,52.2,11.4,39.7,3.3,2,,2014-10-26T09:01:31,2014-10-26T17:38:35,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-27,-3.9,-5.9,-4.7,-4.9,-10.4,-8,-5.9,91.9,0,0,0,,0,0,,14.8,181.1,1020.2,74,13.1,30.6,2.6,1,,2014-10-27T09:04:41,2014-10-27T17:35:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-28,-3.9,-6.9,-5.3,-3.9,-12,-8.2,-6.8,89.6,0,0,0,,0,0,,11.2,31.1,1018.2,67.2,14,31,2.6,1,,2014-10-28T09:07:52,2014-10-28T17:31:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-29,-3.9,-9.9,-7.2,-9.6,-16.1,-12.8,-8.1,92.9,0,0,0,,0,0,,24.1,160.8,1022.5,64.7,9.3,29.6,2.5,1,,2014-10-29T09:11:03,2014-10-29T17:28:37,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-30,0.1,-3.9,-1.9,-3.5,-11.8,-7.1,-3,92.1,0,0,0,,0,0,,31.7,188.6,1017.8,80.9,13.2,19.7,1.6,1,,2014-10-30T09:14:15,2014-10-30T17:25:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-10-31,1.1,-1.9,-0.4,-3.7,-8,-6,-1.4,93.6,0,0,0,,0,0,,29.5,154.7,1001.3,88.3,9.5,12.6,1.1,1,,2014-10-31T09:17:28,2014-10-31T17:22:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-01,1.1,-8.9,-5.1,-4.2,-16.9,-10.6,-7.5,83.2,0,0,0,,0,0,,29.5,258.8,1005.3,45.8,14,30.3,2.6,2,,2014-11-01T09:20:41,2014-11-01T17:18:47,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-02,-1.9,-8.9,-5,-1.9,-16.6,-9.4,-5.9,93.9,0,0,0,,0,0,,20.5,80.1,1008.8,79.5,10.6,16.8,1.5,1,,2014-11-02T08:23:55,2014-11-02T16:15:32,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-03,-6.9,-13.9,-12.2,-12.5,-24.3,-20.6,-14.6,82.5,0,0,0,,0,0,,27.7,51,1017.4,47.2,13.3,30.4,2.6,2,,2014-11-03T08:27:09,2014-11-03T16:12:18,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-04,-11.9,-13.9,-13,-19.9,-24.3,-22.3,-15.5,81.8,0,0,0,,0,0,,27.7,82.3,1021,63.5,12.5,23,1.9,1,,2014-11-04T08:30:24,2014-11-04T16:09:06,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-05,-3.9,-13.9,-10.4,-10.3,-22.4,-17.5,-12.6,84.2,0,0,0,,0,0,,22.3,128.8,1019.5,52.3,12.5,16,1.4,1,,2014-11-05T08:33:40,2014-11-05T16:05:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-06,-3.9,-23.9,-9.4,-9.2,-35.6,-16.9,-11.2,87.1,0,0,0,,0,0,,35.3,323.6,1009.3,72,13.3,10.2,0.9,1,,2014-11-06T08:36:55,2014-11-06T16:02:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-07,-19.9,-24.9,-22.8,-21.9,-39.3,-33.3,-26.4,72,0,0,0,,0,0,,31.7,316.7,1027.3,2.5,14,28.6,2.5,2,,2014-11-07T08:40:11,2014-11-07T15:59:37,0.53,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-08,-19,-25.9,-22.7,-19,-32.9,-26.8,-25.4,78,0,0,0,,0,0,,13,311.4,1030.8,0,14,26.9,2.3,1,,2014-11-08T08:43:28,2014-11-08T15:56:30,0.56,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-09,-20.9,-24.9,-23.2,-29.1,-34.4,-31.4,-26.2,76.4,0,0,0,,0,0,,22.3,42.6,1031.7,10.2,14,25.2,2.2,1,,2014-11-09T08:46:44,2014-11-09T15:53:24,0.59,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-10,-19.9,-24.9,-23.1,-24.5,-33.6,-30.7,-26,77,0,0,0,,0,0,,13,67.6,1046.6,0,14,24.6,2.2,1,,2014-11-10T08:50:01,2014-11-10T15:50:20,0.62,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-11,-8.9,-21.9,-14.8,-17.3,-29.2,-21.8,-16.6,86.5,0,0,0,,0,0,,29.5,189.2,1044.8,14.2,11.9,23.3,2,1,,2014-11-11T08:53:18,2014-11-11T15:47:18,0.66,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-12,-9.9,-18,-15.2,-16.9,-26.4,-22.2,-17.4,84.1,0,0,0,,0,0,,24.1,237.5,1036.9,10.7,13.9,15.6,1.4,1,,2014-11-12T08:56:35,2014-11-12T15:44:17,0.69,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-13,-11.9,-23.9,-18.6,-14.9,-32.4,-25,-20.7,83.3,0,0,0,,0,0,,13,59.2,1034,18.7,12.5,18.2,1.6,1,,2014-11-13T08:59:52,2014-11-13T15:41:18,0.72,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-14,-13.9,-23.9,-20,-21.1,-30.6,-24.3,-22.3,81.6,0,0,0,,0,0,,16.6,223.8,1030.8,41.8,14,14.5,1.3,1,,2014-11-14T09:03:08,2014-11-14T15:38:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-15,-6.9,-15.9,-11.2,-13.7,-23.2,-17.4,-13,86.4,0,0,0,,0,0,,29.5,353.5,1026.8,41.4,14,15.6,1.3,1,,2014-11-15T09:06:24,2014-11-15T15:35:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-16,-15.9,-19.9,-17.2,-15.9,-26.8,-20,-19.2,85,0,0,0,,0,0,,9.4,231.6,1033.9,20.2,13.8,11.7,0.9,1,,2014-11-16T09:09:40,2014-11-16T15:32:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-17,-8.9,-16.9,-11.6,-14.9,-22.8,-18.2,-13,89.3,0,0,0,,0,0,,20.5,299.1,1020.1,65.3,10.8,11.8,0.9,1,,2014-11-17T09:12:55,2014-11-17T15:29:44,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-18,-8.9,-22.9,-15,-15.8,-29.2,-21.3,-16.9,85.3,0,0,0,,0,0,,22.3,351.4,1027,24,13.9,11.9,0.9,1,,2014-11-18T09:16:10,2014-11-18T15:26:56,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-19,-19.9,-25.9,-24,-22.9,-34.8,-30.7,-26.8,77.7,0,0,0,,0,0,,16.6,72,1021.9,18.3,14,9.9,0.8,1,,2014-11-19T09:19:23,2014-11-19T15:24:10,0.91,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-20,-13.9,-22.9,-16.8,-21.5,-32,-24.9,-19,83,0,0,0,,0,0,,18.4,71,1008.4,82,13.8,6.1,0.4,0,,2014-11-20T09:22:36,2014-11-20T15:21:28,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-21,-22.9,-28.9,-26.3,-25.9,-38.5,-33.9,-29.3,75.5,0,0,0,,0,0,,18.4,342,1011.5,15.3,14,14,1.2,1,,2014-11-21T09:25:48,2014-11-21T15:18:48,0.98,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-22,-26.9,-30.9,-29.1,-26.9,-38.8,-32.8,-32.4,74,0,0,0,,0,0,,11.2,310.3,1013.1,8.7,14,10.9,0.9,1,,2014-11-22T09:28:58,2014-11-22T15:16:11,0,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-23,-24.9,-29.9,-28.3,-26.9,-36.4,-30.8,-31.4,74.8,0,0,0,,0,0,,7.6,220.9,1015.8,21.8,13.7,11.4,0.9,1,,2014-11-23T09:32:06,2014-11-23T15:13:37,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-24,-27.9,-39.2,-30.8,-29.9,-49,-35.3,-34.3,71.9,0,0,0,,0,0,,11.2,254.4,1022.7,6.6,14,9.7,0.8,1,,2014-11-24T09:35:13,2014-11-24T15:11:06,0.08,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2014-11-25,-23.9,-31.9,-29.6,-28.9,-39.9,-33.1,-33.2,70.7,0,0,0,,0,0,,18.4,217.1,1027.1,26,13.2,10.5,0.9,1,,2014-11-25T09:38:19,2014-11-25T15:08:39,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-26,-22.9,-25.9,-24.1,-31.6,-39,-35.1,-27,77.4,0.6,100,4.17,snow,0,0,,25.9,289,1025.8,34.5,12.9,8.4,0.8,1,,2014-11-26T09:41:21,2014-11-26T15:06:15,0.15,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,71020599999
wekweti,2014-11-27,-23.9,-28.9,-25.9,-31.6,-39.3,-35.8,-29.1,75,0,0,0,,0,0,,24.1,288.7,1030.8,8,14,7.6,0.8,1,,2014-11-27T09:44:22,2014-11-27T15:03:55,0.19,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-11-28,-22.9,-28.9,-25.7,-33.2,-39.4,-36.2,-28.8,75.6,0,0,0,,0,0,,22.3,250.2,1017.7,76,11.8,5.4,0.3,0,,2014-11-28T09:47:20,2014-11-28T15:01:39,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-29,-22.9,-29.9,-27.7,-31.2,-44.6,-39.7,-31,74.1,0,0,0,,0,0,,29.5,325.4,1011.6,20.5,12.9,7.1,0.6,1,,2014-11-29T09:50:15,2014-11-29T14:59:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-11-30,-24.9,-27.9,-26.3,-36.2,-40.3,-38.3,-29.4,74.9,0,0,0,,0,0,,24.1,262.1,1010.8,74.4,13.6,5.2,0.4,0,,2014-11-30T09:53:07,2014-11-30T14:57:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-01,-20.9,-25.9,-22.9,-30,-36.9,-33.4,-25.6,78.2,0,0,0,,0,0,,24.1,275.6,1006.6,72.1,8.3,4.6,0.3,0,,2014-12-01T09:55:55,2014-12-01T14:55:19,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-02,-26.9,-34.9,-32.7,-31.9,-45.7,-38.8,-36.5,68.8,0,0,0,,0,0,,14.8,333.1,1016.5,0,14,7.1,0.6,1,,2014-12-02T09:58:40,2014-12-02T14:53:21,0.37,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-12-03,-25.9,-35.9,-31.2,-28.9,-44.6,-37.1,-34.9,69.8,0,0,0,,0,0,,16.6,201.2,1014.9,47.9,11.8,5,0.4,0,,2014-12-03T10:01:21,2014-12-03T14:51:29,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-04,-22.9,-33,-26.8,-32,-43.6,-37,-29.9,75.4,0,0,0,,0,0,,24.1,287.8,1012.8,43,11.8,3.1,0.3,0,,2014-12-04T10:03:58,2014-12-04T14:49:43,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
